gene	set
MAGT1	background
SMS	background
UBL4A	background
CD99L2	background
EEA1	background
RP2	background
JADE3	background
CDK16	background
USP11	background
PCYT1B	background
HTATSF1	background
KLHL4	background
PCDH11X	background
FGD1	background
PIN4	background
PORCN	background
MAGED2	background
RBM3	background
ZDHHC15	background
PBDC1	background
GLA	background
ARMCX3	background
BEX4	background
NALCN	background
HTR2A	background
NDFIP2	background
FNDC3A	background
CDADC1	background
CAB39L	background
STK24	background
DNAJC3	background
UGGT2	background
ARHGEF7	background
FGF9	background
PARP4	background
SUPT20H	background
MRPS31	background
SLC25A15	background
KPNA3	background
VWA8	background
KATNAL1	background
INTS6	background
DHRS12	background
TSC22D1	background
CLN5	background
MGRN1	background
ZNF629	background
HSF4	background
CORO1A	background
MAPK3	background
GDPD3	background
PHKB	background
LYRM1	background
NUTF2	background
NUP93	background
CENPT	background
NFAT5	background
LONP2	background
N4BP1	background
ARL2BP	background
ZNF423	background
CTCF	background
ACD	background
POLR2C	background
PARD6A	background
ZNF821	background
MMP15	background
USB1	background
CYB5B	background
CCDC113	background
NME3	background
NDRG4	background
PSMD7	background
SETD6	background
SLC38A7	background
VAC14	background
HAS3	background
TANGO6	background
COG4	background
SMPD3	background
SLC7A6OS	background
SLC7A6	background
PLA2G15	background
WDR59	background
MON1B	background
CMC2	background
AXIN1	background
HCFC1R1	background
NPRL3	background
MLYCD	background
MPG	background
HSDL1	background
TAF1C	background
NAGPA	background
COTL1	background
USP10	background
TSC2	background
ZNF500	background
NME4	background
NOMO3	background
LMF1	background
CIAO3	background
MTHFSD	background
CLCN7	background
ANTKMT	background
SLC7A5	background
FBXO31	background
STUB1	background
NUBP1	background
UBE2I	background
CRYM	background
CAPN15	background
GSPT1	background
ZNF174	background
CLUAP1	background
UBFD1	background
EARS2	background
ELOB	background
GGA2	background
CPPED1	background
USP31	background
HMOX2	background
DNAJA3	background
BFAR	background
SALL1	background
TOX3	background
RBL2	background
RPGRIP1L	background
MAZ	background
STX4	background
CDIPT	background
BCKDK	background
KAT8	background
NOMO1	background
SYT17	background
CCP110	background
VPS35L	background
RNF40	background
KNOP1	background
AAGAB	background
LACTB	background
CORO2B	background
CSK	background
HERC1	background
TRIP4	background
MTFMT	background
AP3B2	background
IGDCC4	background
RAB11A	background
CD276	background
RPAP1	background
HOMER2	background
TMEM87A	background
ZNF106	background
CEP152	background
DTWD1	background
GABPB1	background
TJP1	background
DMXL2	background
SCG3	background
DNAJC17	background
EIF3J	background
SPG11	background
RHOV	background
VPS18	background
SLC30A4	background
BLOC1S6	background
MYEF2	background
SGK3	background
CSPP1	background
BRF2	background
TRIM35	background
ZFAND1	background
CA2	background
FZD3	background
INTS9	background
RIPK2	background
NBN	background
DECR1	background
LAPTM4B	background
UBE2W	background
POP1	background
IKBKB	background
PLAT	background
JPH1	background
STK3	background
GDAP1	background
RAB2A	background
EIF3E	background
EMC2	background
NDRG1	background
ZC2HC1A	background
STMN2	background
ARMC1	background
CHRAC1	background
NCALD	background
SNX16	background
UBR5	background
TSTA3	background
PYCR3	background
EEF1D	background
SQLE	background
INTS10	background
ERI1	background
SLC39A14	background
MTMR9	background
LEPROTL1	background
DCTN6	background
R3HCC1	background
GSR	background
UBXN8	background
PPP2CB	background
ERICH1	background
NEFM	background
TUSC3	background
ARHGEF10	background
KLHDC4	background
MCM4	background
KCTD9	background
ASAH1	background
BNIP3L	background
MAN2B1	background
NUCB1	background
GYS1	background
HNRNPL	background
NFKBIB	background
TUBB4A	background
SARS2	background
SNRNP70	background
CLPTM1	background
CLASRP	background
LIN7B	background
PPP1R37	background
FCGRT	background
PIH1D1	background
ARHGEF18	background
ERCC2	background
DOT1L	background
PLEKHJ1	background
SLC17A7	background
RNASEH2A	background
SF3A2	background
OAZ1	background
TRMT1	background
STX10	background
DMPK	background
TBC1D17	background
CCDC130	background
PTOV1	background
TLE5	background
SGTA	background
MED25	background
SNAPC2	background
C19orf53	background
TIMM44	background
IL27RA	background
VRK3	background
FAM32A	background
C19orf44	background
MED26	background
OLFM2	background
AKAP8	background
ILVBL	background
ZNF419	background
SLC1A6	background
POP4	background
URI1	background
PDCD5	background
ANKRD27	background
RPS16	background
TIMM50	background
FBL	background
DYRK1B	background
GPI	background
AKT2	background
PLD3	background
PIAS4	background
NUMBL	background
YJU2	background
TBCB	background
FSD1	background
POLR2I	background
CLIP3	background
ZFR2	background
SLC1A5	background
PRKD2	background
APLP1	background
HNRNPUL1	background
FZR1	background
DMAC2	background
PLIN3	background
MRPL4	background
RPS19	background
NOP53	background
ETFB	background
BABAM1	background
TYK2	background
CDC37	background
NAPA	background
RABAC1	background
ATP1A3	background
MEIS3	background
PTPRS	background
MEGF8	background
KDELR1	background
CYTH2	background
GRWD1	background
CARD8	background
LIG1	background
ZNF175	background
PLA2G4C	background
RAB3D	background
TMEM205	background
CAPS	background
PLPPR2	background
BCAT2	background
MIER2	background
PPP2R1A	background
TNPO2	background
WDR83OS	background
GCDH	background
DNASE2	background
MAST1	background
LENG1	background
PRPF31	background
TFPT	background
RPL18A	background
KCNN1	background
PIK3R2	background
RAB3A	background
ISYNA1	background
ELL	background
CRTC1	background
COPE	background
DDX49	background
ARMC6	background
TMEM147	background
TMEM59L	background
USF2	background
KXD1	background
FKBP8	background
SUGP1	background
PBX4	background
GSK3A	background
ATP13A1	background
ZNF574	background
SIPA1L3	background
ZNF85	background
CADM4	background
SMG9	background
AVL9	background
RUNDC3B	background
GTPBP10	background
RASA4	background
PMPCB	background
DNAJC2	background
BET1	background
NAMPT	background
TWISTNB	background
PON2	background
HBP1	background
DUS4L	background
SP4	background
WDR91	background
CBLL1	background
DLX5	background
MTPN	background
PTN	background
MPP6	background
GSDME	background
TTC26	background
OGDH	background
H2AZ2	background
CAV2	background
CAV1	background
LMBR1	background
DNAJB6	background
BRAT1	background
IQCE	background
TSPAN12	background
SSBP1	background
HIBADH	background
TAX1BP1	background
CPVL	background
CHN2	background
GRB10	background
ABHD11	background
FKBP14	background
PLEKHA8	background
STX1A	background
GARS1	background
EPHB6	background
MINDY4	background
NSUN5P2	background
CASP2	background
CHCHD2	background
NPTX2	background
PDAP1	background
BUD31	background
PTCD1	background
ZKSCAN1	background
EIF3B	background
NUDT1	background
PTPRZ1	background
TAF6	background
WASL	background
AIMP2	background
MOSPD3	background
PCOLCE	background
PPP1R17	background
RBM28	background
USP42	background
IMPDH1	background
LSM5	background
AP1S1	background
C1GALT1	background
PLOD3	background
RPA3	background
ZNHIT1	background
CLDN15	background
PHF14	background
TMEM106B	background
EZH2	background
CEP41	background
ZNF862	background
MEST	background
ANKMY2	background
CHCHD3	background
MRPL32	background
COA1	background
BLVRA	background
URGCP	background
TMEM248	background
STAG3L4	background
RHEB	background
PRKAG2	background
AEBP1	background
POLD2	background
BCL7B	background
YKT6	background
TBL2	background
CLIP2	background
EIF4H	background
LIMK1	background
LHX2	background
FKTN	background
FSD1L	background
SPIN1	background
NMRK1	background
TMEM245	background
PRUNE2	background
MEGF9	background
TGFBR1	background
SEC61B	background
TLE4	background
LHX6	background
PTGR1	background
DNM1	background
ENG	background
AK1	background
CDC37L1	background
PLGRKT	background
TBC1D13	background
RIC1	background
KDM4C	background
KANK1	background
ELAVL2	background
NCS1	background
FUBP3	background
CREB3	background
MPDZ	background
DDX58	background
EDF1	background
PIP5K1B	background
BAG1	background
RAPGEF1	background
NPDC1	background
SETX	background
SH3GL2	background
ABCA2	background
UBE2R2	background
ABHD17B	background
EXOSC3	background
ZFAND5	background
DVL1	background
PDLIM1	background
CCNJ	background
HPS1	background
PHYH	background
RASSF4	background
RAB11FIP2	background
CXCL12	background
ERLIN1	background
EIF3A	background
TRDMT1	background
DDX50	background
MAPK8	background
SEC23IP	background
ATE1	background
NSMCE4A	background
PLEKHA1	background
PALD1	background
SPOCK2	background
MICU1	background
PPP3CB	background
CCSER2	background
BMPR1A	background
MINPP1	background
ACTA2	background
LIPA	background
TWNK	background
LZTS2	background
SFXN3	background
NPM3	background
TNKS2	background
GBF1	background
ARHGAP21	background
CPEB3	background
FBXL15	background
CUEDC2	background
SUFU	background
ANKRD26	background
ACBD5	background
LHPP	background
LARP4B	background
GTPBP4	background
EDRF1	background
BCCIP	background
MTPAP	background
NEURL1	background
PITRM1	background
STN1	background
MAP3K8	background
GLRX3	background
TASOR2	background
XPNPEP1	background
SMC3	background
SHOC2	background
TFAM	background
CCDC6	background
CUL2	background
CCNY	background
RPL28	background
ZMIZ1	background
PPIF	background
PBLD	background
TSPAN14	background
LGI1	background
TBC1D12	background
GIT1	background
RPL19	background
FBXL20	background
RUNDC3A	background
UBTF	background
PSMD3	background
CASC3	background
RAPGEFL1	background
RGS9	background
RAD51C	background
SEPTIN4	background
MTMR4	background
TRIM37	background
DHX40	background
TUBD1	background
KPNB1	background
GOSR2	background
PNPO	background
RPS6KB1	background
TRIM16L	background
CDK5RAP3	background
CBX1	background
RECQL5	background
PIGL	background
GALK1	background
INTS2	background
CAMTA2	background
MED13	background
PFN1	background
RNF167	background
SLC25A11	background
RAI1	background
NUP88	background
C1QBP	background
BLMH	background
CPD	background
GOSR1	background
CCDC47	background
MED31	background
DRG2	background
FTSJ3	background
AKAP10	background
SYNGR2	background
B9D1	background
UTP6	background
DDX5	background
C17orf75	background
CYTH1	background
PSMD11	background
LGALS3BP	background
PEX12	background
KAT2A	background
RAB5C	background
MLX	background
EZH1	background
PPP1R9B	background
MRPL27	background
VAT1	background
HDAC5	background
LUC7L3	background
MPP2	background
SMURF2	background
DUSP3	background
EFTUD2	background
PRKAR1A	background
YWHAE	background
MMD	background
RANGRF	background
DPH1	background
MAP2K6	background
DHRS7B	background
WSB1	background
NAT9	background
TMEM104	background
TNFAIP1	background
IFT20	background
TMEM97	background
CDR2L	background
PMP22	background
UNC119	background
ALDOC	background
SUPT6H	background
RAB34	background
PHF12	background
TMEM33	background
SLAIN2	background
OCIAD1	background
DCUN1D4	background
USP46	background
CHIC2	background
CRACD	background
LAMTOR3	background
MANBA	background
UBE2D3	background
MAPK10	background
ELF2	background
NDUFC1	background
TBC1D9	background
ZNF330	background
GAB1	background
KLHL2	background
CPE	background
RPL34	background
WFS1	background
GRPEL1	background
GAR1	background
FRG1	background
CLCN3	background
AADAT	background
GALNT7	background
DHX15	background
SEPSECS	background
TRIM2	background
FBXW7	background
TBC1D19	background
NSD2	background
STIM2	background
MFSD10	background
GLRB	background
RAPGEF2	background
SNX25	background
UFSP2	background
KLF3	background
KLHL5	background
FAM149A	background
NCAPG	background
UGDH	background
PPARGC1A	background
DDX25	background
HTATIP2	background
CTSC	background
CCDC34	background
ZBTB16	background
ELP4	background
ZPR1	background
MTCH2	background
FNBP4	background
SC5D	background
JHY	background
B3GAT1	background
HSPA8	background
VWA5A	background
SNX15	background
ATG2A	background
EHD1	background
OSBP	background
PUS3	background
KMT5B	background
FOXRED1	background
PPP6R3	background
NRXN2	background
ST3GAL4	background
CCND1	background
CCDC86	background
PRPF19	background
TMEM109	background
CCKBR	background
TRIM3	background
CHORDC1	background
ANAPC15	background
PANX1	background
ARHGEF17	background
CEP164	background
RNF141	background
CEP126	background
EIF4G2	background
GALNT18	background
BIRC2	background
UBE4A	background
DDX6	background
CBL	background
HIPK3	background
KIAA1549L	background
FBXO3	background
PDHX	background
SLC1A2	background
COMMD9	background
MDK	background
AMBRA1	background
MADD	background
PTPMT1	background
NAA40	background
CARS1	background
CD81	background
SLC35F2	background
ELMOD1	background
C11orf58	background
PITPNM1	background
RPS13	background
AIP	background
NUP98	background
NDUFS8	background
CHKA	background
HPS5	background
GTF2H1	background
PTPN5	background
VWF	background
PSMD9	background
PPFIBP1	background
PRPF40B	background
PRDM4	background
COQ5	background
CORO1C	background
ASIC1	background
CAPRIN2	background
KCTD10	background
SLC11A2	background
MLEC	background
MVK	background
CSRNP2	background
CAMKK2	background
ATP5F1B	background
PTGES3	background
BCL7A	background
RSRC2	background
LIN7A	background
TNS2	background
METAP2	background
LTA4H	background
ELK3	background
SLC6A12	background
WNT5B	background
MAGOHB	background
ITFG2	background
PRMT8	background
PARP11	background
ARPC3	background
GPN3	background
VPS29	background
RAD51AP1	background
CUX2	background
MANSC1	background
DUSP16	background
CREBL2	background
ACAD10	background
ALDH2	background
NAA25	background
LTBR	background
OGFOD2	background
CDK2AP1	background
ARHGDIB	background
GTF2H3	background
EIF2B1	background
DDX55	background
SLC38A1	background
C12orf49	background
RFC5	background
STX2	background
COPZ1	background
TBC1D30	background
CAND1	background
RAB5B	background
MDM1	background
NUP107	background
CNOT2	background
TIMELESS	background
CPSF6	background
KRR1	background
MRPL51	background
GAPDH	background
NOP2	background
CHD4	background
ACRBP	background
UHRF1BP1L	background
COPS7A	background
ING4	background
CDCA3	background
USP5	background
TPI1	background
GNPTAB	background
SPSB2	background
ENO2	background
ATN1	background
C12orf57	background
LPCAT3	background
SUDS3	background
GOLT1B	background
LDHB	background
PRKAB1	background
CMAS	background
HCFC2	background
ST8SIA1	background
C2CD5	background
RAB35	background
PHC1	background
COX6A1	background
RIC8B	background
SRSF9	background
FGFR1OP2	background
TDP2	background
DSE	background
RWDD1	background
TMEM14C	background
PAK1IP1	background
GCNT2	background
SMIM8	background
NEDD9	background
CEP85L	background
ASF1A	background
