transcript_id	module	module.color	module.number	kME	kMEtoMod	gene_id	transcript_name	gene_name	ensg	novelty
TALONT000338548	M2.blue	blue	2	0.8480458631235908	2	ENSG00000089351.14_4	GRAMD1A_TALONT000338548	GRAMD1A	ENSG00000089351	NIC
TALONT000338569	M3.brown	brown	3	0.8226649968196079	3	ENSG00000108298.11_5	RPL19_TALONT000338569	RPL19	ENSG00000108298	ISM
TALONT000338574	M3.brown	brown	3	0.9675209378624606	3	ENSG00000108298.11_5	RPL19_TALONT000338574	RPL19	ENSG00000108298	ISM
TALONT000338714	M28.skyblue	skyblue	28	0.690770141779505	28	ENSG00000203880.12_4	PCMTD2_TALONT000338714	PCMTD2	ENSG00000203880	NNC
TALONT000338975	M3.brown	brown	3	0.8827555971909369	3	ENSG00000126254.12_4	RBM42_TALONT000338975	RBM42	ENSG00000126254	NIC
TALONT000339003	M18.lightgreen	lightgreen	18	0.7692866164975581	18	ENSG00000126773.13_6	PCNX4_TALONT000339003	PCNX4	ENSG00000126773	NIC
TALONT000339070	M22.darkgreen	darkgreen	22	0.6272317192827676	22	ENSG00000126773.13_6	PCNX4_TALONT000339070	PCNX4	ENSG00000126773	NIC
TALONT000339170	M1.turquoise	turquoise	1	0.8573374034502852	1	ENSG00000004777.18_3	ARHGAP33_TALONT000339170	ARHGAP33	ENSG00000004777	NIC
TALONT000339177	M1.turquoise	turquoise	1	0.8944735705075211	1	ENSG00000004777.18_3	ARHGAP33_TALONT000339177	ARHGAP33	ENSG00000004777	ISM
TALONT000339183	M40.mediumpurple3	mediumpurple3	40	0.6257820181592714	40	ENSG00000004777.18_3	ARHGAP33_TALONT000339183	ARHGAP33	ENSG00000004777	NIC
TALONT000339194	M1.turquoise	turquoise	1	0.8646106708993878	1	ENSG00000004777.18_3	ARHGAP33_TALONT000339194	ARHGAP33	ENSG00000004777	NNC
TALONT000339282	M25.orange	orange	25	0.7264880610204145	25	ENSG00000167258.14_6	CDK12_TALONT000339282	CDK12	ENSG00000167258	ISM
TALONT000339308	M2.blue	blue	2	0.8934762181861335	2	ENSG00000167258.14_6	CDK12_TALONT000339308	CDK12	ENSG00000167258	NIC
TALONT000339311	M4.yellow	yellow	4	0.7861847297419347	4	ENSG00000167258.14_6	CDK12_TALONT000339311	CDK12	ENSG00000167258	NIC
TALONT000339323	M4.yellow	yellow	4	0.6947022895518024	4	ENSG00000167258.14_6	CDK12_TALONT000339323	CDK12	ENSG00000167258	NIC
TALONT000339350	M34.darkmagenta	darkmagenta	34	0.6788818673848703	34	ENSG00000126773.13_6	PCNX4_TALONT000339350	PCNX4	ENSG00000126773	ISM
TALONT000339398	M11.greenyellow	greenyellow	11	0.722557878076728	11	ENSG00000126773.13_6	PCNX4_TALONT000339398	PCNX4	ENSG00000126773	ISM
TALONT000339400	M39.orangered4	orangered4	39	0.8748132575099407	39	ENSG00000126773.13_6	PCNX4_TALONT000339400	PCNX4	ENSG00000126773	ISM
TALONT000339445	M35.sienna3	sienna3	35	0.7769283714582551	35	ENSG00000004777.18_3	ARHGAP33_TALONT000339445	ARHGAP33	ENSG00000004777	ISM
TALONT000339511	M14.cyan	cyan	14	0.8866077977125087	14	ENSG00000171532.5_4	NEUROD2_TALONT000339511	NEUROD2	ENSG00000171532	ISM
TALONT000339518	M46.brown4	brown4	46	0.8591399154506	46	ENSG00000105290.12_6	APLP1_TALONT000339518	APLP1	ENSG00000105290	NIC
TALONT000339519	M6.red	red	6	0.8383794542414028	6	ENSG00000105290.12_6	APLP1_TALONT000339519	APLP1	ENSG00000105290	NIC
TALONT000339539	M29.saddlebrown	saddlebrown	29	0.7240777565005366	29	ENSG00000100614.18_6	PPM1A_TALONT000339539	PPM1A	ENSG00000100614	ISM
TALONT000339556	M8.pink	pink	8	0.730475440887205	8	ENSG00000105290.12_6	APLP1_TALONT000339556	APLP1	ENSG00000105290	NNC
TALONT000339562	M6.red	red	6	0.7851065939766213	6	ENSG00000171532.5_4	NEUROD2_TALONT000339562	NEUROD2	ENSG00000171532	ISM
TALONT000339578	M17.grey60	grey60	17	0.5402119627659309	17	ENSG00000105290.12_6	APLP1_TALONT000339578	APLP1	ENSG00000105290	NNC
TALONT000339639	M6.red	red	6	0.7404952568965742	6	ENSG00000105290.12_6	APLP1_TALONT000339639	APLP1	ENSG00000105290	NIC
TALONT000339698	M39.orangered4	orangered4	39	0.8061515785019788	39	ENSG00000100614.18_6	PPM1A_TALONT000339698	PPM1A	ENSG00000100614	ISM
TALONT000339708	M48.darkslateblue	darkslateblue	48	0.6507753992116828	48	ENSG00000100614.18_6	PPM1A_TALONT000339708	PPM1A	ENSG00000100614	ISM
TALONT000339711	M22.darkgreen	darkgreen	22	0.6529285859547008	22	ENSG00000140382.15_6	HMG20A_TALONT000339711	HMG20A	ENSG00000140382	NNC
TALONT000339944	M3.brown	brown	3	0.9334431611342182	3	ENSG00000100644.17_7	HIF1A_TALONT000339944	HIF1A	ENSG00000100644	ISM
TALONT000339956	M3.brown	brown	3	0.7426827675426181	3	ENSG00000100644.17_7	HIF1A_TALONT000339956	HIF1A	ENSG00000100644	ISM
TALONT000339970	M22.darkgreen	darkgreen	22	0.6046060625739943	22	ENSG00000100644.17_7	HIF1A_TALONT000339970	HIF1A	ENSG00000100644	NIC
TALONT000339976	M1.turquoise	turquoise	1	0.7843254499957344	1	ENSG00000105290.12_6	APLP1_TALONT000339976	APLP1	ENSG00000105290	ISM
TALONT000339983	M1.turquoise	turquoise	1	0.7669726444632369	1	ENSG00000105290.12_6	APLP1_TALONT000339983	APLP1	ENSG00000105290	ISM
TALONT000339992	M1.turquoise	turquoise	1	0.767720101717415	1	ENSG00000105290.12_6	APLP1_TALONT000339992	APLP1	ENSG00000105290	ISM
TALONT000340043	M3.brown	brown	3	0.7562801322968087	3	ENSG00000105270.15_4	CLIP3_TALONT000340043	CLIP3	ENSG00000105270	NNC
TALONT000340044	M49.plum2	plum2	49	0.7080568893505638	49	ENSG00000105270.15_4	CLIP3_TALONT000340044	CLIP3	ENSG00000105270	ISM
TALONT000340099	M8.pink	pink	8	0.6656510277078517	8	ENSG00000131748.16_7	STARD3_TALONT000340099	STARD3	ENSG00000131748	NIC
TALONT000340149	M5.green	green	5	0.6726831508987942	5	ENSG00000203880.12_4	PCMTD2_TALONT000340149	PCMTD2	ENSG00000203880	ISM
TALONT000340196	M5.green	green	5	0.7690063061152557	5	ENSG00000100644.17_7	HIF1A_TALONT000340196	HIF1A	ENSG00000100644	ISM
TALONT000340233	M39.orangered4	orangered4	39	0.7708728105300138	39	ENSG00000100644.17_7	HIF1A_TALONT000340233	HIF1A	ENSG00000100644	ISM
TALONT000340242	M24.darkgrey	darkgrey	24	0.8449465567684109	24	ENSG00000161395.14_5	PGAP3_TALONT000340242	PGAP3	ENSG00000161395	ISM
TALONT000340277	M23.darkturquoise	darkturquoise	23	0.5750606682722641	23	ENSG00000100644.17_7	HIF1A_TALONT000340277	HIF1A	ENSG00000100644	ISM
TALONT000340294	M29.saddlebrown	saddlebrown	29	0.8237758436270859	29	ENSG00000100644.17_7	HIF1A_TALONT000340294	HIF1A	ENSG00000100644	ISM
TALONT000340318	M7.black	black	7	0.3901787927666686	7	ENSG00000141736.13_5	ERBB2_TALONT000340318	ERBB2	ENSG00000141736	NIC
TALONT000340418	M9.magenta	magenta	9	0.34115043478329427	9	ENSG00000140382.15_6	HMG20A_TALONT000340418	HMG20A	ENSG00000140382	ISM
TALONT000340574	M19.lightyellow	lightyellow	19	0.42749454653537633	19	ENSG00000168056.16_7	LTBP3_TALONT000340574	LTBP3	ENSG00000168056	ISM
TALONT000340636	M5.green	green	5	0.7770437943725977	5	ENSG00000154001.14_5	PPP2R5E_TALONT000340636	PPP2R5E	ENSG00000154001	NNC
TALONT000340653	M45.darkorange2	darkorange2	45	0.7130398542475173	45	ENSG00000154001.14_5	PPP2R5E_TALONT000340653	PPP2R5E	ENSG00000154001	ISM
TALONT000340691	M13.salmon	salmon	13	0.46299906716957206	13	ENSG00000154001.14_5	PPP2R5E_TALONT000340691	PPP2R5E	ENSG00000154001	NIC
TALONT000340705	M7.black	black	7	0.6171135269599407	7	ENSG00000154001.14_5	PPP2R5E_TALONT000340705	PPP2R5E	ENSG00000154001	NIC
TALONT000340881	M41.lightsteelblue1	lightsteelblue1	41	0.9497865458739996	41	ENSG00000008838.20_6	MED24_TALONT000340881	MED24	ENSG00000008838	NIC
TALONT000340911	M1.turquoise	turquoise	1	0.834572378284712	1	ENSG00000008838.20_6	MED24_TALONT000340911	MED24	ENSG00000008838	NIC
TALONT000340971	M8.pink	pink	8	0.576482098994264	8	ENSG00000105254.12_5	TBCB_TALONT000340971	TBCB	ENSG00000105254	NIC
TALONT000341046	M10.purple	purple	10	0.4751651229765781	10	ENSG00000008838.20_6	MED24_TALONT000341046	MED24	ENSG00000008838	NIC
TALONT000341142	M12.tan	tan	12	0.8240100274722634	12	ENSG00000008838.20_6	MED24_TALONT000341142	MED24	ENSG00000008838	NIC
TALONT000341235	M17.grey60	grey60	17	0.579451088256132	17	ENSG00000167635.11_2	ZNF146_TALONT000341235	ZNF146	ENSG00000167635	NIC
TALONT000341236	M47.bisque4	bisque4	47	0.7955135720528065	47	ENSG00000140403.12_3	DNAJA4_TALONT000341236	DNAJA4	ENSG00000140403	NNC
TALONT000341248	M28.skyblue	skyblue	28	0.7292769014044648	28	ENSG00000167635.11_2	ZNF146_TALONT000341248	ZNF146	ENSG00000167635	NIC
TALONT000341334	M1.turquoise	turquoise	1	0.9055393964515381	1	ENSG00000126351.12_2	THRA_TALONT000341334	THRA	ENSG00000126351	NIC
TALONT000341342	M28.skyblue	skyblue	28	0.8092414427306592	28	ENSG00000167635.11_2	ZNF146_TALONT000341342	ZNF146	ENSG00000167635	NNC
TALONT000341524	M10.purple	purple	10	0.6832418968998255	10	ENSG00000140006.11_4	WDR89_TALONT000341524	WDR89	ENSG00000140006	NIC
TALONT000341537	M10.purple	purple	10	0.6818201296055262	10	ENSG00000167635.11_2	ZNF146_TALONT000341537	ZNF146	ENSG00000167635	NIC
TALONT000341559	M1.turquoise	turquoise	1	0.7731463079959201	1	ENSG00000126351.12_2	THRA_TALONT000341559	THRA	ENSG00000126351	ISM
TALONT000341628	M22.darkgreen	darkgreen	22	0.6858857247865536	22	ENSG00000167635.11_2	ZNF146_TALONT000341628	ZNF146	ENSG00000167635	NIC
TALONT000341743	M2.blue	blue	2	0.9427445420954289	2	ENSG00000054654.17_7	SYNE2_TALONT000341743	SYNE2	ENSG00000054654	ISM
TALONT000341747	M2.blue	blue	2	0.9298292306883429	2	ENSG00000054654.17_7	SYNE2_TALONT000341747	SYNE2	ENSG00000054654	ISM
TALONT000341752	M2.blue	blue	2	0.8993804669016856	2	ENSG00000054654.17_7	SYNE2_TALONT000341752	SYNE2	ENSG00000054654	ISM
TALONT000341773	M2.blue	blue	2	0.8574012055428764	2	ENSG00000054654.17_7	SYNE2_TALONT000341773	SYNE2	ENSG00000054654	ISM
TALONT000341791	M2.blue	blue	2	0.8293638726938097	2	ENSG00000054654.17_7	SYNE2_TALONT000341791	SYNE2	ENSG00000054654	NIC
TALONT000341798	M2.blue	blue	2	0.9113959143363298	2	ENSG00000054654.17_7	SYNE2_TALONT000341798	SYNE2	ENSG00000054654	ISM
TALONT000341848	M2.blue	blue	2	0.8493320280623463	2	ENSG00000054654.17_7	SYNE2_TALONT000341848	SYNE2	ENSG00000054654	NIC
TALONT000341866	M15.midnightblue	midnightblue	15	0.7758553523608743	15	ENSG00000054654.17_7	SYNE2_TALONT000341866	SYNE2	ENSG00000054654	ISM
TALONT000341929	M13.salmon	salmon	13	0.6006616816351077	13	ENSG00000188895.12_7	MSL1_TALONT000341929	MSL1	ENSG00000188895	ISM
TALONT000341932	M9.magenta	magenta	9	0.3949482403494896	9	ENSG00000188895.12_7	MSL1_TALONT000341932	MSL1	ENSG00000188895	ISM
TALONT000341959	M12.tan	tan	12	0.7642327488808428	12	ENSG00000108349.17_4	CASC3_TALONT000341959	CASC3	ENSG00000108349	NNC
TALONT000341985	M3.brown	brown	3	0.7872700309132113	3	ENSG00000108349.17_4	CASC3_TALONT000341985	CASC3	ENSG00000108349	NNC
TALONT000342016	M4.yellow	yellow	4	0.6916095283574516	4	ENSG00000169684.13_5	CHRNA5_TALONT000342016	CHRNA5	ENSG00000169684	NIC
TALONT000342028	M24.darkgrey	darkgrey	24	0.7377118323266144	24	ENSG00000172732.12_4	MUS81_TALONT000342028	MUS81	ENSG00000172732	NIC
TALONT000342052	M3.brown	brown	3	0.7917230353435109	3	ENSG00000162521.19_6	RBBP4_TALONT000342052	RBBP4	ENSG00000162521	ISM
TALONT000342304	M4.yellow	yellow	4	0.6817545945300599	4	ENSG00000108349.17_4	CASC3_TALONT000342304	CASC3	ENSG00000108349	NIC
TALONT000342312	M12.tan	tan	12	0.8005095723168137	12	ENSG00000087365.16_6	SF3B2_TALONT000342312	SF3B2	ENSG00000087365	NIC
TALONT000342315	M3.brown	brown	3	0.8067073393314202	3	ENSG00000087365.16_6	SF3B2_TALONT000342315	SF3B2	ENSG00000087365	ISM
TALONT000342326	M28.skyblue	skyblue	28	0.718086987266504	28	ENSG00000185787.15_6	MORF4L1_TALONT000342326	MORF4L1	ENSG00000185787	NIC
TALONT000342333	M33.darkolivegreen	darkolivegreen	33	0.8535584901647669	33	ENSG00000087365.16_6	SF3B2_TALONT000342333	SF3B2	ENSG00000087365	NIC
TALONT000342339	M48.darkslateblue	darkslateblue	48	0.7510645833430382	48	ENSG00000087365.16_6	SF3B2_TALONT000342339	SF3B2	ENSG00000087365	NIC
TALONT000342389	M42.lightcyan1	lightcyan1	42	0.7251741539273605	42	ENSG00000108349.17_4	CASC3_TALONT000342389	CASC3	ENSG00000108349	ISM
TALONT000342442	M11.greenyellow	greenyellow	11	0.7382481602136101	11	ENSG00000108349.17_4	CASC3_TALONT000342442	CASC3	ENSG00000108349	ISM
TALONT000342448	M1.turquoise	turquoise	1	0.7917645357142793	1	ENSG00000185787.15_6	MORF4L1_TALONT000342448	MORF4L1	ENSG00000185787	NIC
TALONT000342454	M2.blue	blue	2	0.8428065337981877	2	ENSG00000054654.17_7	SYNE2_TALONT000342454	SYNE2	ENSG00000054654	NNC
TALONT000342456	M2.blue	blue	2	0.8515443737664742	2	ENSG00000054654.17_7	SYNE2_TALONT000342456	SYNE2	ENSG00000054654	NIC
TALONT000342526	M2.blue	blue	2	0.8433284495103758	2	ENSG00000054654.17_7	SYNE2_TALONT000342526	SYNE2	ENSG00000054654	ISM
TALONT000342527	M49.plum2	plum2	49	0.6215080820945882	49	ENSG00000108349.17_4	CASC3_TALONT000342527	CASC3	ENSG00000108349	ISM
TALONT000342819	M3.brown	brown	3	0.8551710358816603	3	ENSG00000087365.16_6	SF3B2_TALONT000342819	SF3B2	ENSG00000087365	ISM
TALONT000342927	M31.paleturquoise	paleturquoise	31	0.6556639257368129	31	ENSG00000087365.16_6	SF3B2_TALONT000342927	SF3B2	ENSG00000087365	ISM
TALONT000342931	M14.cyan	cyan	14	0.8973561597279881	14	ENSG00000087365.16_6	SF3B2_TALONT000342931	SF3B2	ENSG00000087365	ISM
TALONT000342953	M45.darkorange2	darkorange2	45	0.643746783508022	45	ENSG00000087365.16_6	SF3B2_TALONT000342953	SF3B2	ENSG00000087365	ISM
TALONT000342961	M2.blue	blue	2	0.8472513460063152	2	ENSG00000054654.17_7	SYNE2_TALONT000342961	SYNE2	ENSG00000054654	ISM
TALONT000342991	M27.white	white	27	0.5670318251824424	27	ENSG00000087365.16_6	SF3B2_TALONT000342991	SF3B2	ENSG00000087365	ISM
